Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2009-01-01
Data Final: 2019-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2009-04-27;1800;1142,518;
2009-04-27;1900;712,723;
2009-04-27;2000;502,24;
2009-04-27;2100;30,817;
2009-04-27;2200;-3,445;
2009-04-27;2300;-2,219;
2009-04-28;0000;-2,086;
2009-04-28;0100;-2,002;
2009-04-28;0200;-2,384;
2009-04-28;0300;-2,696;
2009-04-28;0400;-3,043;
2009-04-28;0500;-3,191;
2009-04-28;0600;-2,615;
2009-04-28;0700;-1,821;
2009-04-28;0800;-2,681;
2009-04-28;0900;4,918;
2009-04-28;1000;103,43;
2009-04-28;1100;208,046;
2009-04-28;1200;390,113;
2009-04-28;1300;757,955;
2009-04-28;1400;1291,569;
2009-04-28;1500;3167,113;
2009-04-28;1600;3521,801;
2009-04-28;1700;3026,765;
2009-04-28;1800;2102,928;
2009-04-28;1900;1333,064;
2009-04-28;2000;529,506;
2009-04-28;2100;43,461;
2009-04-28;2200;-3,54;
2009-04-28;2300;-3,54;
2009-04-29;0000;-3,54;
2009-04-29;0100;-3,54;
2009-04-29;0200;-3,517;
2009-04-29;0300;-3,532;
2009-04-29;0400;-3,517;
2009-04-29;0500;-3,538;
2009-04-29;0600;-3,434;
2009-04-29;0700;-3,228;
2009-04-29;0800;-2,174;
2009-04-29;0900;12,943;
2009-04-29;1000;330,483;
2009-04-29;1100;1260,167;
2009-04-29;1200;1799,486;
2009-04-29;1300;1565,946;
2009-04-29;1400;1472,649;
2009-04-29;1500;1958,813;
2009-04-29;1600;2176,031;
2009-04-29;1700;3007,689;
2009-04-29;1800;2404,298;
2009-04-29;1900;1155,199;
2009-04-29;2000;332,345;
2009-04-29;2100;30,037;
2009-04-29;2200;-3,529;
2009-04-29;2300;-3,528;
2009-04-30;0000;-3,411;
2009-04-30;0100;-3,228;
2009-04-30;0200;-3,021;
2009-04-30;0300;-2,959;
2009-04-30;0400;-2,826;
2009-04-30;0500;-2,843;
2009-04-30;0600;-3,034;
2009-04-30;0700;-2,759;
2009-04-30;0800;-3,085;
2009-04-30;0900;18,667;
2009-04-30;1000;347,263;
2009-04-30;1100;1033,993;
2009-04-30;1200;2043,016;
2009-04-30;1300;1256,813;
2009-04-30;1400;2958,635;
2009-04-30;1500;2770,347;
2009-04-30;1600;2264,44;
2009-04-30;1700;1535,743;
2009-04-30;1800;1160,539;
2009-04-30;1900;567,56;
2009-04-30;2000;114,761;
2009-04-30;2100;17,975;
2009-04-30;2200;-2,8;
2009-04-30;2300;-3,305;
2009-05-01;0000;-3,397;
2009-05-01;0100;-3,327;
2009-05-01;0200;-3,338;
2009-05-01;0300;-3,268;
2009-05-01;0400;-2,43;
2009-05-01;0500;-2,55;
2009-05-01;0600;-3,311;
2009-05-01;0700;-1,856;
2009-05-01;0800;-2,771;
2009-05-01;0900;9,426;
2009-05-01;1000;263,353;
2009-05-01;1100;704,109;
2009-05-01;1200;2056,104;
2009-05-01;1300;2689,974;
2009-05-01;1400;1379,088;
2009-05-01;1500;1283,665;
2009-05-01;1600;3445,005;
2009-05-01;1700;2959,046;
2009-05-01;1800;2379,149;
2009-05-01;1900;1483,935;
2009-05-01;2000;212,92;
2009-05-01;2100;20,653;
2009-05-01;2200;-3,535;
2009-05-01;2300;-3,512;
2009-05-02;0000;-3,54;
2009-05-02;0100;-3,531;
2009-05-02;0200;-3,316;
2009-05-02;0300;-3,302;
2009-05-02;0400;-3,515;
2009-05-02;0500;-3,483;
2009-05-02;0600;-2,924;
2009-05-02;0700;-2,508;
2009-05-02;0800;-1,032;
2009-05-02;0900;6,784;
2009-05-02;1000;289,916;
2009-05-02;1100;878,03;
2009-05-02;1200;980,733;
2009-05-02;1300;1719,919;
2009-05-02;1400;1941,126;
2009-05-02;1500;1067,646;
2009-05-02;1600;845,77;
2009-05-02;1700;1855,21;
2009-05-02;1800;2006,326;
2009-05-02;1900;1202,488;
2009-05-02;2000;455,116;
2009-05-02;2100;18,062;
2009-05-02;2200;-1,495;
2009-05-02;2300;-2,407;
2009-05-03;0000;-2,075;
2009-05-03;0100;-2,293;
2009-05-03;0200;,455;
2009-05-03;0300;-1,078;
2009-05-03;0400;-1,931;
2009-05-03;0500;-1,889;
2009-05-03;0600;-1,069;
2009-05-03;0700;-1,831;
2009-05-03;0800;-1,724;
2009-05-03;0900;2,485;
2009-05-03;1000;102,755;
2009-05-03;1100;477,742;
2009-05-03;1200;400,447;
2009-05-03;1300;457,905;
2009-05-03;1400;539,578;
2009-05-03;1500;449,018;
2009-05-03;1600;148,403;
2009-05-03;1700;136,094;
2009-05-03;1800;191,787;
2009-05-03;1900;167,417;
2009-05-03;2000;71,618;
2009-05-03;2100;3,979;
2009-05-03;2200;-2,573;
2009-05-03;2300;-2,44;
2009-05-04;0000;-2,183;
2009-05-04;0100;-2,183;
2009-05-04;0200;-2,145;
2009-05-04;0300;-2,11;
2009-05-04;0400;-2,541;
2009-05-04;0500;-3,203;
2009-05-04;0600;-2,544;
2009-05-04;0700;-2,523;
2009-05-04;0800;-1,916;
2009-05-04;0900;12,302;
2009-05-04;1000;375,715;
2009-05-04;1100;1453,932;
2009-05-04;1200;2252,475;
2009-05-04;1300;2589,187;
2009-05-04;1400;2665,193;
2009-05-04;1500;3192,527;
2009-05-04;1600;2698,998;
2009-05-04;1700;3055,796;
2009-05-04;1800;1935,449;
2009-05-04;1900;1234,228;
2009-05-04;2000;528,947;
2009-05-04;2100;52,252;
2009-05-04;2200;-3,52;
2009-05-04;2300;-3,535;
2009-05-05;0000;-3,538;
2009-05-05;0100;-3,54;
2009-05-05;0200;-3,54;
2009-05-05;0300;-3,54;
2009-05-05;0400;-3,54;
2009-05-05;0500;-2,865;
2009-05-05;0600;-2,775;
2009-05-05;0700;-2,94;
2009-05-05;0800;-3,127;
2009-05-05;0900;1,306;
2009-05-05;1000;78,198;
2009-05-05;1100;359,607;
2009-05-05;1200;977,635;
2009-05-05;1300;1676,897;
2009-05-05;1400;1913,733;
2009-05-05;1500;1714,528;
2009-05-05;1600;1945,138;
2009-05-05;1700;2409,554;
2009-05-05;1800;1990,725;
2009-05-05;1900;1194,767;
2009-05-05;2000;649,433;
2009-05-05;2100;11,942;
2009-05-05;2200;-3,54;
2009-05-05;2300;-3,54;
2009-05-06;0000;-3,517;
2009-05-06;0100;-3,41;
2009-05-06;0200;-3,526;
2009-05-06;0300;-3,535;
2009-05-06;0400;-3,473;
2009-05-06;0500;-3,447;
2009-05-06;0600;-3,039;
2009-05-06;0700;-3,526;
2009-05-06;0800;-1,999;
2009-05-06;0900;12,046;
2009-05-06;1000;353,044;
2009-05-06;1100;1329,048;
2009-05-06;1200;1823,739;
2009-05-06;1300;668,171;
2009-05-06;1400;3139,199;
2009-05-06;1500;3375,469;
2009-05-06;1600;3266,496;
2009-05-06;1700;2904,001;
2009-05-06;1800;2302,067;
2009-05-06;1900;1545,508;
2009-05-06;2000;681,407;
2009-05-06;2100;24,103;
2009-05-06;2200;-3,54;
2009-05-06;2300;-3,54;
2009-05-07;0000;-3,54;
2009-05-07;0100;-3,54;
2009-05-07;0200;-3,54;
2009-05-07;0300;-3,521;
2009-05-07;0400;-3,54;
2009-05-07;0500;-3,54;
2009-05-07;0600;-3,54;
2009-05-07;0700;-3,514;
2009-05-07;0800;-3,538;
2009-05-07;0900;8,101;
2009-05-07;1000;207,229;
2009-05-07;1100;1272,697;
2009-05-07;1200;2055,942;
2009-05-07;1300;1720,029;
2009-05-07;1400;2350,725;
2009-05-07;1500;2911,25;
2009-05-07;1600;2769,413;
2009-05-07;1700;3069,535;
2009-05-07;1800;2252,834;
2009-05-07;1900;1478,237;
2009-05-07;2000;519,361;
2009-05-07;2100;20,541;
2009-05-07;2200;-3,538;
2009-05-07;2300;-3,492;
2009-05-08;0000;-3,538;
2009-05-08;0100;-3,538;
2009-05-08;0200;-3,54;
2009-05-08;0300;-3,21;
2009-05-08;0400;-3,206;
2009-05-08;0500;-3,538;
2009-05-08;0600;-3,538;
2009-05-08;0700;-3,529;
2009-05-08;0800;-3,518;
2009-05-08;0900;4,965;
2009-05-08;1000;266,297;
2009-05-08;1100;1111,995;
2009-05-08;1200;1591,271;
2009-05-08;1300;2022,027;
2009-05-08;1400;2654,759;
2009-05-08;1500;2562,945;
2009-05-08;1600;2574,944;
2009-05-08;1700;1057,701;
2009-05-08;1800;867,455;
2009-05-08;1900;883,78;
2009-05-08;2000;437,902;
2009-05-08;2100;35,541;
2009-05-08;2200;-3,54;
2009-05-08;2300;-3,524;
2009-05-09;0000;-3,108;
2009-05-09;0100;-3,273;
2009-05-09;0200;-3,248;
2009-05-09;0300;-2,917;
2009-05-09;0400;-2,662;
2009-05-09;0500;-2,773;
2009-05-09;0600;-2,852;
2009-05-09;0700;-3,391;
2009-05-09;0800;-3,394;
2009-05-09;0900;9,606;
2009-05-09;1000;288,065;
2009-05-09;1100;1154,237;
2009-05-09;1200;1823,749;
2009-05-09;1300;2567,13;
2009-05-09;1400;3238,834;
2009-05-09;1500;3294,896;
2009-05-09;1600;3288,491;
2009-05-09;1700;2225,013;
2009-05-09;1800;1714,197;
2009-05-09;1900;1391,287;
2009-05-09;2000;707,47;
2009-05-09;2100;32,316;
2009-05-09;2200;-3,54;
2009-05-09;2300;-3,54;
2009-05-10;0000;-3,54;
2009-05-10;0100;-3,493;
2009-05-10;0200;-3,402;
2009-05-10;0300;-3,416;
2009-05-10;0400;-2,817;
2009-05-10;0500;-2,709;
2009-05-10;0600;-3,34;
2009-05-10;0700;-3,497;
2009-05-10;0800;-3,391;
2009-05-10;0900;5,82;
2009-05-10;1000;329,925;
2009-05-10;1100;1180,273;
2009-05-10;1200;2388,679;
2009-05-10;1300;2566,268;
2009-05-10;1400;3034,797;
2009-05-10;1500;3129,785;
2009-05-10;1600;3222,013;
2009-05-10;1700;2512,733;
2009-05-10;1800;2018,956;
2009-05-10;1900;1525,592;
2009-05-10;2000;375,084;
2009-05-10;2100;4,429;
2009-05-10;2200;-2,347;
2009-05-10;2300;-,331;
2009-05-11;0000;-1,08;
2009-05-11;0100;-1,699;
2009-05-11;0200;-2,141;
2009-05-11;0300;-1,725;
2009-05-11;0400;-2,498;
2009-05-11;0500;-1,559;
2009-05-11;0600;-1,73;
2009-05-11;0700;-,414;
2009-05-11;0800;-1,194;
2009-05-11;0900;-,831;
2009-05-11;1000;11,496;
2009-05-11;1100;27,597;
2009-05-11;1200;40,213;
2009-05-11;1300;160,03;
2009-05-11;1400;376,19;
2009-05-11;1500;734,067;
2009-05-11;1600;799,736;
2009-05-11;1700;705,464;
2009-05-11;1800;699,214;
2009-05-11;1900;683,717;
2009-05-11;2000;514,139;
2009-05-11;2100;35,153;
2009-05-11;2200;-3,54;
2009-05-11;2300;-3,487;
2009-05-12;0000;-3,538;
2009-05-12;0100;-3,538;
2009-05-12;0200;-3,515;
2009-05-12;0300;-3,288;
2009-05-12;0400;-2,114;
2009-05-12;0500;-2,078;
2009-05-12;0600;-2,943;
2009-05-12;0700;-3,199;
2009-05-12;0800;-3,532;
2009-05-12;0900;9,064;
2009-05-12;1000;326,457;
2009-05-12;1100;1306,722;
2009-05-12;1200;1802,088;
2009-05-12;1300;1540,903;
2009-05-12;1400;3308,66;
2009-05-12;1500;2828,108;
2009-05-12;1600;3133,318;
2009-05-12;1700;2791,357;
2009-05-12;1800;2227,209;
2009-05-12;1900;1500,684;
2009-05-12;2000;722,492;
2009-05-12;2100;38,867;
2009-05-12;2200;-3,459;
2009-05-12;2300;-3,54;
2009-05-13;0000;-3,538;
2009-05-13;0100;-3,389;
2009-05-13;0200;-3,498;
2009-05-13;0300;-3,503;
2009-05-13;0400;-3,484;
2009-05-13;0500;-3,402;
2009-05-13;0600;-2,591;
2009-05-13;0700;-3,155;
2009-05-13;0800;-3,451;
2009-05-13;0900;4,104;
2009-05-13;1000;291,884;
2009-05-13;1100;980,923;
2009-05-13;1200;2052,912;
2009-05-13;1300;1169,049;
2009-05-13;1400;2119,146;
2009-05-13;1500;3367,827;
2009-05-13;1600;2993,588;
2009-05-13;1700;1932,509;
2009-05-13;1800;751,419;
2009-05-13;1900;662,301;
2009-05-13;2000;449,115;
2009-05-13;2100;29,751;
2009-05-13;2200;-3,54;
2009-05-13;2300;-3,54;
2009-05-14;0000;-3,54;
2009-05-14;0100;-3,414;
2009-05-14;0200;-3,064;
2009-05-14;0300;-2,848;
2009-05-14;0400;-3,385;
2009-05-14;0500;-3,248;
2009-05-14;0600;-3,267;
2009-05-14;0700;-2,966;
2009-05-14;0800;-2,112;
2009-05-14;0900;14,914;
2009-05-14;1000;338,249;
2009-05-14;1100;1236,472;
2009-05-14;1200;2047,61;
2009-05-14;1300;1969,091;
2009-05-14;1400;1998,119;
2009-05-14;1500;3115,808;
2009-05-14;1600;3420,239;
2009-05-14;1700;2835,157;
2009-05-14;1800;2013,62;
2009-05-14;1900;1550,448;
2009-05-14;2000;505,932;
2009-05-14;2100;20,374;
2009-05-14;2200;-3,54;
2009-05-14;2300;-3,54;
2009-05-15;0000;-3,54;
2009-05-15;0100;-3,54;
2009-05-15;0200;-3,54;
2009-05-15;0300;-3,54;
2009-05-15;0400;-3,54;
2009-05-15;0500;-3,336;
2009-05-15;0600;-3,357;
2009-05-15;0700;-3,155;
2009-05-15;0800;-3,039;
2009-05-15;0900;17,079;
2009-05-15;1000;197,002;
2009-05-15;1100;866,759;
2009-05-15;1200;1878,436;
2009-05-15;1300;1353,225;
2009-05-15;1400;2764,618;
2009-05-15;1500;1844,793;
2009-05-15;1600;3068,718;
2009-05-15;1700;2730,831;
2009-05-15;1800;2247,646;
2009-05-15;1900;1391,311;
2009-05-15;2000;488,652;
2009-05-15;2100;44,7;
2009-05-15;2200;-2,651;
2009-05-15;2300;-3,351;
2009-05-16;0000;-3,504;
2009-05-16;0100;-2,99;
2009-05-16;0200;-1,922;
2009-05-16;0300;-2,776;
2009-05-16;0400;-3,461;
2009-05-16;0500;-2,814;
2009-05-16;0600;-2,39;
2009-05-16;0700;-2,938;
2009-05-16;0800;-2,575;
2009-05-16;0900;5,184;
2009-05-16;1000;142,953;
2009-05-16;1100;442,593;
2009-05-16;1200;724,353;
2009-05-16;1300;1058,959;
2009-05-16;1400;522,894;
2009-05-16;1500;230,796;
2009-05-16;1600;170,002;
2009-05-16;1700;377,114;
2009-05-16;1800;610,606;
2009-05-16;1900;410,688;
2009-05-16;2000;155,449;
2009-05-16;2100;13,932;
2009-05-16;2200;-2,163;
2009-05-16;2300;-2,999;
2009-05-17;0000;-2,281;
2009-05-17;0100;-3,201;
2009-05-17;0200;-3,195;
2009-05-17;0300;-2,717;
2009-05-17;0400;-1,805;
2009-05-17;0500;-2,591;
2009-05-17;0600;-1,862;
2009-05-17;0700;-2,468;
2009-05-17;0800;-2,828;
2009-05-17;0900;2,339;
2009-05-17;1000;168,537;
2009-05-17;1100;561,821;
2009-05-17;1200;1083,671;
2009-05-17;1300;1298,342;
2009-05-17;1400;2205,937;
2009-05-17;1500;3286,109;
2009-05-17;1600;3154,476;
2009-05-17;1700;2196,717;
2009-05-17;1800;1910,624;
2009-05-17;1900;1016,379;
2009-05-17;2000;235,96;
2009-05-17;2100;7,174;
2009-05-17;2200;-2,837;
2009-05-17;2300;-3;
2009-05-18;0000;-2,584;
2009-05-18;0100;-2,971;
2009-05-18;0200;-3,032;
2009-05-18;0300;-3,521;
2009-05-18;0400;-3,495;
2009-05-18;0500;-2,773;
2009-05-18;0600;-1,986;
2009-05-18;0700;-2,468;
2009-05-18;0800;-2,29;
2009-05-18;0900;18,439;
2009-05-18;1000;320,156;
2009-05-18;1100;1030,739;
2009-05-18;1200;1935,642;
2009-05-18;1300;2615,405;
2009-05-18;1400;2717,525;
2009-05-18;1500;2571,866;
2009-05-18;1600;2544,852;
2009-05-18;1700;2492,479;
2009-05-18;1800;2143,154;
2009-05-18;1900;1445,256;
2009-05-18;2000;556,633;
2009-05-18;2100;17,763;
2009-05-18;2200;-3,155;
2009-05-18;2300;-2,394;
2009-05-19;0000;-3,358;
2009-05-19;0100;-3,54;
2009-05-19;0200;-3,537;
2009-05-19;0300;-3,356;
2009-05-19;0400;-3,439;
2009-05-19;0500;-3,22;
2009-05-19;0600;-2,95;
2009-05-19;0700;-3,419;
2009-05-19;0800;-2,665;
2009-05-19;0900;8,004;
2009-05-19;1000;296,179;
2009-05-19;1100;1059,287;
2009-05-19;1200;1865,389;
2009-05-19;1300;991,295;
2009-05-19;1400;1066,281;
2009-05-19;1500;2502,63;
2009-05-19;1600;2412,402;
2009-05-19;1700;2634,012;
2009-05-19;1800;2224,579;
2009-05-19;1900;1451,471;
2009-05-19;2000;604,674;
2009-05-19;2100;31,831;
2009-05-19;2200;-3,54;
2009-05-19;2300;-3,54;
2009-05-20;0000;-3,387;
2009-05-20;0100;-3,267;
2009-05-20;0200;-3,54;
2009-05-20;0300;-3,538;
2009-05-20;0400;-3,54;
2009-05-20;0500;-3,535;
2009-05-20;0600;-3,528;
2009-05-20;0700;-3,534;
2009-05-20;0800;-3,453;
2009-05-20;0900;5,847;
2009-05-20;1000;293,346;
2009-05-20;1100;1241,088;
2009-05-20;1200;1818,551;
2009-05-20;1300;1954,063;
2009-05-20;1400;2997,131;
2009-05-20;1500;3251,422;
2009-05-20;1600;3084,461;
2009-05-20;1700;2766,297;
2009-05-20;1800;2231,214;
2009-05-20;1900;1478,127;
2009-05-20;2000;651,039;
2009-05-20;2100;40,208;
2009-05-20;2200;-3,394;
2009-05-20;2300;-3,478;
2009-05-21;0000;-3,082;
2009-05-21;0100;-1,946;
2009-05-21;0200;-2,85;
2009-05-21;0300;-1,511;
2009-05-21;0400;-,419;
2009-05-21;0500;-,832;
2009-05-21;0600;-2,224;
2009-05-21;0700;-1,49;
2009-05-21;0800;-1,596;
2009-05-21;0900;4,464;
2009-05-21;1000;135,025;
2009-05-21;1100;278,179;
2009-05-21;1200;853,784;
2009-05-21;1300;1349,006;
2009-05-21;1400;1512,476;
2009-05-21;1500;1499,253;
2009-05-21;1600;1844,641;
2009-05-21;1700;2169,648;
2009-05-21;1800;1736,327;
2009-05-21;1900;1121,688;
2009-05-21;2000;214,334;
2009-05-21;2100;18,842;
2009-05-21;2200;-2,253;
2009-05-21;2300;-2,554;
2009-05-22;0000;-3,105;
2009-05-22;0100;-1,62;
2009-05-22;0200;-2,355;
2009-05-22;0300;-2,483;
2009-05-22;0400;-2,801;
2009-05-22;0500;-3,006;
2009-05-22;0600;-2,813;
2009-05-22;0700;-2,571;
2009-05-22;0800;-2,457;
2009-05-22;0900;10,003;
2009-05-22;1000;727,48;
2009-05-22;1100;1080,375;
2009-05-22;1200;1219,217;
2009-05-22;1300;997,444;
2009-05-22;1400;632,188;
2009-05-22;1500;992,998;
2009-05-22;1600;1242,329;
2009-05-22;1700;989,175;
2009-05-22;1800;620,871;
2009-05-22;1900;126,642;
2009-05-22;2000;35,349;
2009-05-22;2100;1,119;
2009-05-22;2200;-2,508;
2009-05-22;2300;-,31;
2009-05-23;0000;-1,266;
2009-05-23;0100;-,593;
2009-05-23;0200;-1,003;
2009-05-23;0300;-,892;
2009-05-23;0400;-,64;
2009-05-23;0500;-1,885;
2009-05-23;0600;-,867;
2009-05-23;0700;-,937;
2009-05-23;0800;-1,434;
2009-05-23;0900;-,107;
2009-05-23;1000;15,218;
2009-05-23;1100;58,295;
2009-05-23;1200;173,849;
2009-05-23;1300;355,215;
2009-05-23;1400;952,509;
2009-05-23;1500;1539,049;
2009-05-23;1600;1211,268;
2009-05-23;1700;469,921;
2009-05-23;1800;496,287;
2009-05-23;1900;602,654;
2009-05-23;2000;229,273;
2009-05-23;2100;6,957;
2009-05-23;2200;-2,77;
2009-05-23;2300;-2,202;
2009-05-24;0000;-2,607;
2009-05-24;0100;-2,427;
2009-05-24;0200;-2,402;
2009-05-24;0300;-2,982;
2009-05-24;0400;-3,086;
2009-05-24;0500;-2,798;
2009-05-24;0600;-1,377;
2009-05-24;0700;-1,721;
2009-05-24;0800;-1,122;
2009-05-24;0900;3,242;
2009-05-24;1000;123,978;
2009-05-24;1100;909,674;
2009-05-24;1200;1961,753;
2009-05-24;1300;1917,773;
2009-05-24;1400;1583,329;
2009-05-24;1500;1181,817;
2009-05-24;1600;1639,422;
2009-05-24;1700;971,161;
2009-05-24;1800;271,812;
2009-05-24;1900;80,367;
2009-05-24;2000;136,439;
2009-05-24;2100;31,612;
2009-05-24;2200;-2,148;
2009-05-24;2300;-2,51;
2009-05-25;0000;-1,142;
2009-05-25;0100;-1,058;
2009-05-25;0200;-1,575;
2009-05-25;0300;-,838;
2009-05-25;0400;-1,829;
2009-05-25;0500;-2,283;
2009-05-25;0600;-3,253;
2009-05-25;0700;-2,876;
2009-05-25;0800;-2,849;
2009-05-25;0900;5,422;
2009-05-25;1000;272,126;
2009-05-25;1100;861,488;
2009-05-25;1200;1452,902;
2009-05-25;1300;2620,079;
2009-05-25;1400;2993,715;
2009-05-25;1500;3195,885;
2009-05-25;1600;2760,716;
2009-05-25;1700;2566,285;
2009-05-25;1800;1992,731;
2009-05-25;1900;1285,513;
2009-05-25;2000;244,753;
2009-05-25;2100;15,398;
2009-05-25;2200;-3,178;
2009-05-25;2300;-3,54;
2009-05-26;0000;-3,537;
2009-05-26;0100;-3,456;
2009-05-26;0200;-3,537;
2009-05-26;0300;-3,523;
2009-05-26;0400;-3,532;
2009-05-26;0500;-3,52;
2009-05-26;0600;-3,236;
2009-05-26;0700;-3,445;
2009-05-26;0800;-3,391;
2009-05-26;0900;-1,241;
2009-05-26;1000;43,401;
2009-05-26;1100;301,467;
2009-05-26;1200;419,736;
2009-05-26;1300;81,063;
2009-05-26;1400;87,691;
2009-05-26;1500;143,994;
2009-05-26;1600;430,536;
2009-05-26;1700;619,413;
2009-05-26;1800;624,311;
2009-05-26;1900;536,817;
2009-05-26;2000;218,835;
2009-05-26;2100;14,303;
2009-05-26;2200;-3,422;
2009-05-26;2300;-3,016;
2009-05-27;0000;-3,456;
2009-05-27;0100;-3,15;
2009-05-27;0200;-2,578;
2009-05-27;0300;-2,857;
2009-05-27;0400;-3,019;
2009-05-27;0500;-3,316;
2009-05-27;0600;-3,226;
2009-05-27;0700;-2,872;
2009-05-27;0800;-2,581;
2009-05-27;0900;1,582;
2009-05-27;1000;75,73;
2009-05-27;1100;319,722;
2009-05-27;1200;308,885;
2009-05-27;1300;783,824;
2009-05-27;1400;684,679;
2009-05-27;1500;286,024;
2009-05-27;1600;293,18;
2009-05-27;1700;443,817;
2009-05-27;1800;546,93;
2009-05-27;1900;386,111;
2009-05-27;2000;199,067;
2009-05-27;2100;21,646;
2009-05-27;2200;-2,437;
2009-05-27;2300;-2,72;
2009-05-28;0000;-2,649;
2009-05-28;0100;-2,582;
2009-05-28;0200;-3,333;
2009-05-28;0300;-3,304;
2009-05-28;0400;-3,201;
2009-05-28;0500;-2,332;
2009-05-28;0600;-3,02;
2009-05-28;0700;-1,89;
2009-05-28;0800;-1,964;
2009-05-28;0900;3,672;
2009-05-28;1000;288,344;
2009-05-28;1100;838,773;
2009-05-28;1200;1660,696;
2009-05-28;1300;2302,932;
2009-05-28;1400;2587,447;
2009-05-28;1500;2830,859;
2009-05-28;1600;2949,125;
2009-05-28;1700;2634,691;
2009-05-28;1800;1943,153;
2009-05-28;1900;1308,073;
2009-05-28;2000;464,781;
2009-05-28;2100;21,259;
2009-05-28;2200;-3,54;
2009-05-28;2300;-3,52;
2009-05-29;0000;-3,363;
2009-05-29;0100;-3,244;
2009-05-29;0200;-3,538;
2009-05-29;0300;-3,424;
2009-05-29;0400;-3,528;
2009-05-29;0500;-3,492;
2009-05-29;0600;-3,529;
2009-05-29;0700;-3,529;
2009-05-29;0800;-3,199;
2009-05-29;0900;6,628;
2009-05-29;1000;269,292;
2009-05-29;1100;739,603;
2009-05-29;1200;1565,535;
2009-05-29;1300;2033,099;
2009-05-29;1400;2322,597;
2009-05-29;1500;2737,104;
2009-05-29;1600;1934,432;
2009-05-29;1700;1866,437;
2009-05-29;1800;1898,687;
2009-05-29;1900;1264,569;
2009-05-29;2000;264,66;
2009-05-29;2100;17,614;
2009-05-29;2200;-3,424;
2009-05-29;2300;-2,943;
2009-05-30;0000;-3,284;
2009-05-30;0100;-1,876;
2009-05-30;0200;-1,791;
2009-05-30;0300;-3,24;
2009-05-30;0400;-2,902;
2009-05-30;0500;-3,073;
2009-05-30;0600;-2,96;
2009-05-30;0700;-3,073;
2009-05-30;0800;-2,628;
2009-05-30;0900;4,977;
2009-05-30;1000;145,877;
2009-05-30;1100;963,967;
2009-05-30;1200;1559,262;
2009-05-30;1300;2412,75;
2009-05-30;1400;2122,562;
2009-05-30;1500;2966,66;
2009-05-30;1600;2676,806;
2009-05-30;1700;2103,307;
2009-05-30;1800;1195,843;
2009-05-30;1900;1250,357;
2009-05-30;2000;405,183;
2009-05-30;2100;24,709;
2009-05-30;2200;-2,812;
2009-05-30;2300;-1,396;
2009-05-31;0000;-2,509;
2009-05-31;0100;-1,576;
2009-05-31;0200;-3,305;
2009-05-31;0300;-3,162;
2009-05-31;0400;-2,41;
2009-05-31;0500;-3,139;
2009-05-31;0600;-3,537;
2009-05-31;0700;-3,521;
2009-05-31;0800;-3,529;
2009-05-31;0900;5,36;
2009-05-31;1000;253,374;
2009-05-31;1100;1040,494;
2009-05-31;1200;1488,599;
2009-05-31;1300;2257,525;
2009-05-31;1400;3044,469;
2009-05-31;1500;2054,556;
2009-05-31;1600;3318,79;
2009-05-31;1700;2201,449;
2009-05-31;1800;2046,625;
2009-05-31;1900;1474,145;
2009-05-31;2000;632,264;
2009-05-31;2100;31,217;
2009-05-31;2200;-3,54;
2009-05-31;2300;-3,54;
2009-06-01;0000;-3,54;
2009-06-01;0100;-3,476;
2009-06-01;0200;-3,36;
2009-06-01;0300;-3,136;
2009-06-01;0400;-3,015;
2009-06-01;0500;-3,013;
2009-06-01;0600;-3,036;
2009-06-01;0700;-2,844;
2009-06-01;0800;-2,506;
2009-06-01;0900;,362;
2009-06-01;1000;48,168;
2009-06-01;1100;184,397;
2009-06-01;1200;604,926;
2009-06-01;1300;745,118;
2009-06-01;1400;1006,713;
2009-06-01;1500;461,603;
2009-06-01;1600;512,474;
2009-06-01;1700;728,852;
2009-06-01;1800;819,569;
2009-06-01;1900;823,889;
2009-06-01;2000;360,376;
2009-06-01;2100;30,022;
2009-06-01;2200;-3,492;
2009-06-01;2300;-3,526;
2009-06-02;0000;-3,296;
2009-06-02;0100;-2,626;
2009-06-02;0200;-3,419;
2009-06-02;0300;-2,793;
2009-06-02;0400;-3,479;
2009-06-02;0500;-2,447;
2009-06-02;0600;-1,616;
2009-06-02;0700;-1,403;
2009-06-02;0800;-2,313;
2009-06-02;0900;,8;
2009-06-02;1000;242,089;
2009-06-02;1100;1164,268;
2009-06-02;1200;1429,879;
2009-06-02;1300;2066,29;
2009-06-02;1400;2764,291;
2009-06-02;1500;2804,655;
2009-06-02;1600;3332,606;
2009-06-02;1700;2809,86;
2009-06-02;1800;1776,329;
2009-06-02;1900;966,635;
2009-06-02;2000;447,05;
2009-06-02;2100;22,574;
2009-06-02;2200;-3,54;
2009-06-02;2300;-3,54;
2009-06-03;0000;-3,54;
2009-06-03;0100;-3,54;
2009-06-03;0200;-3,395;
2009-06-03;0300;-3,401;
2009-06-03;0400;-3,407;
2009-06-03;0500;-3,323;
2009-06-03;0600;-3,279;
2009-06-03;0700;-2,854;
2009-06-03;0800;-2,49;
2009-06-03;0900;,307;
2009-06-03;1000;275,928;
2009-06-03;1100;1174,83;
